country_a,country_b,year,total_export_A_to_B,total_import_of_A_from_B,trade_volume,bec_1_export_A_to_B,bec_2_export_A_to_B,bec_3_export_A_to_B,bec_4_export_A_to_B,bec_5_export_A_to_B,bec_6_export_A_to_B,bec_7_export_A_to_B,bec_8_export_A_to_B,bec_1_import_A_from_B,bec_2_import_A_from_B,bec_3_import_A_from_B,bec_4_import_A_from_B,bec_5_import_A_from_B,bec_6_import_A_from_B,bec_7_import_A_from_B,bec_8_import_A_from_B,scenario
IND,MYS,2026,415046146.3150884,288332118.03627557,703378264.3513639,178524021.48505592,26247357.72021216,82140982.01922108,17525656.332670968,37534101.65588905,68691107.24011438,4146206.242028983,236713.61989581512,52624211.081354804,25703723.11758193,156517961.6560444,5655582.416696978,30432686.652318303,3452507.03704633,13839122.511659915,106323.56357296588,postshock
IND,NLD,2026,2030430709.2069993,137297712.71854103,2167728421.9255404,71309343.91127358,1705676670.1540444,21695429.454914533,44161848.45010318,77606385.44968794,48726604.37214814,59377481.23413805,1876946.180689617,625752.1647097442,75637645.99412392,2085143.0260056027,16438288.471169,13987126.952322874,3300667.783504702,23292013.07772871,1931075.24897646,postshock
IND,PHL,2026,56135797.08036318,57198310.08379479,113334107.16415796,8445119.584522558,7739842.24478292,6739301.1279722415,158360.9448511235,7595861.140587075,15068679.015241299,9717363.6314294,671269.3909765586,10014120.70228634,6963938.000527371,19369877.041942127,6203835.412669133,7428275.585731496,3426790.8318604324,1282506.7727358122,2508965.736042077,postshock
IND,SGP,2026,558109028.730727,632788451.9165578,1190897480.6472847,30405167.646081474,153935606.40355968,89644047.81041898,58645145.46461738,138416692.7253462,80793786.58522213,980697.2847475974,5287884.810733569,13089021.983745731,14840516.493456839,173056532.2171879,13650425.577783411,60502012.275070645,339524407.6920787,9539887.195249673,8585648.481984854,postshock
IND,CHE,2026,47257595.19562395,1473337707.7811217,1520595302.9767456,86868.34314240074,7693498.850328076,3436908.1023462494,34606083.40840569,614620.1638596074,312962.72100006865,481403.127173007,25250.479368848526,8453303.064846136,43926683.04411136,1253250.8465592924,1377048359.3641813,18672609.25514717,10545767.622391967,12838856.645197628,598877.9386868017,postshock
IND,THA,2026,287617854.8785494,532267164.50887644,819885019.3874259,67198736.15261164,68340913.67153196,40783196.65660379,27512167.653858986,15164011.219490929,58487345.26614044,9593640.34485993,537843.9134517475,92496813.10753603,150208877.26024422,109739146.9797605,121008957.16062142,26428542.425607473,20604753.33006083,11225314.725919299,554759.5191266903,postshock
IND,ARE,2026,1623329558.5983589,3263861495.210685,4887191053.809044,51889739.058376625,747097455.3041017,27117065.808244854,687213535.2022612,52757301.38182782,13758787.785305738,42962120.52203947,533553.5362015507,47124470.163347535,222482001.9801197,50113357.38821104,2728386818.4256134,132240813.38425776,36852168.30528178,42755125.494296744,3906740.069557184,postshock
IND,USA,2026,2686673683.5443783,653533222.2691656,3340206905.813544,225633684.51942644,338572346.21925426,442106716.5520606,669420015.4070745,688301523.4771369,182503204.0452599,128151990.34593737,11984202.978228675,41311322.82236964,31293846.319891684,98331202.97880715,103832069.74268737,202731455.0159691,106080078.08602405,41840157.18375156,28113090.11966507,postshock
IND,VNM,2026,272984398.70350575,429736888.1781673,702721286.8816731,77734907.20283477,14128109.701010246,86319467.6621764,35074340.20509325,2018319.509871545,44855707.56812024,12538108.53471963,315438.3196796692,169191201.56906465,15312729.124955304,17967488.282586645,65903210.93814693,42650518.03261679,60692233.08872087,9560232.66624972,48459274.475826465,postshock
IDN,AUS,2026,187539817.02117965,522670253.561358,710210070.5825377,21343213.266942777,99182669.51553264,21607356.5784661,26424648.804034688,8152446.667471041,6442463.669038263,2518851.9655252416,1868166.5541688986,203793066.9241979,239935134.92438018,5688861.1551662525,50871996.47560308,8252409.37370029,6488175.383854191,5788578.675302503,1852030.64915351,postshock
IDN,CHN,2026,1908542906.91198,2828002907.4969687,4736545814.408949,278734190.88215625,329623208.21607876,671639405.8961935,53746850.40362762,399401999.12694323,26784375.282576136,135483495.423082,13129381.681322291,333753028.3791089,690102397.3365273,895547191.447866,4552241.400459161,361077604.50377333,480655263.0975896,45042836.01675122,17272345.314893156,postshock
IDN,FRA,2026,37041967.070306994,53355936.1653007,90397903.23560768,11150285.289964829,4193256.3048506244,1732384.953966351,3898314.4495415217,93924.72022504536,933863.3148181492,14814379.353307126,225558.6836333523,5027933.861035384,5034349.93026166,15838771.862779321,2661305.314059913,20166111.265001867,2218846.401561709,2278081.961558407,130535.56904243756,postshock
IDN,DEU,2026,152265614.42628792,201861801.49542597,354127415.9217139,31851827.177448064,5508216.182669775,35690998.60843336,19352955.155602302,9787214.332551073,19733270.642054167,20702140.335405547,9638991.992123635,14856221.456219466,33345578.70119154,75118151.05878986,2483617.6219828194,33118338.36720009,13098830.928437864,24177608.602238245,5663454.75936609,postshock
IDN,HKG,2026,173653527.09912527,205568130.5499201,379221657.64904535,6411828.019961066,12316409.305240594,31402702.51843241,97358811.84885556,13853175.467172097,11803192.199356189,317024.393418302,190383.34668904508,1147721.429644347,39229603.01172932,5101445.686503341,75425890.32848012,5562567.307318954,66830826.75045434,12224163.069245849,45912.96654386086,postshock
IDN,IND,2026,830243651.0984455,497227292.3475843,1327470943.44603,193293319.20989573,378520806.3641728,69491596.01168421,54723719.79592504,83574721.16258425,7516770.169659928,42498978.58978805,623739.7947355808,50476326.09858698,276112558.4433933,27377990.44102892,7923352.995013503,107350314.10595566,5228499.299204179,21961956.860780455,796294.1036213767,postshock
IDN,JPN,2026,1062304289.7833443,759268568.2509873,1821572858.0343316,91460233.00642636,193491573.58608037,463217292.0712255,109901476.59566605,124265868.28229024,19351313.50916825,33842072.48288806,26774460.249599285,54413633.56020231,412116951.72549194,33380973.67334364,2567933.627006274,145898797.06795266,45855142.64275426,33762483.1185324,31272652.83570391,postshock
IDN,KOR,2026,732945210.6920108,589496811.7748982,1322442022.466909,78801680.82483332,287719476.34814686,128096639.81968902,86667176.18220276,41926887.620877534,95229697.59523447,11176245.905192805,3327406.39583398,62144035.3388939,288495454.4786808,78001526.11828686,60048952.84477544,57454545.579587236,20727024.71185177,21573615.67056145,1051657.0322607586,postshock
IDN,MYS,2026,502385993.47421426,697538333.0804875,1199924326.5547018,43112272.240196265,260036324.12167534,11698702.390521025,20494652.325327042,88451857.95084938,41963773.05392639,36000399.68670831,628011.705010417,130635032.22207311,374356010.722088,76337558.93966894,23572451.092785746,28535064.172354575,42567538.143561184,20057290.756789107,1477387.031166896,postshock
IDN,NLD,2026,215225380.32703018,37534397.04740955,252759777.37443972,45087762.82924179,1699467.226964784,74871897.02000828,40827342.54333315,19920158.809829384,3419413.685177564,29229529.10214025,169809.1103349946,6823558.934408626,3158574.459833991,9539416.258075392,15020345.429544475,1105994.0153535057,105745.3246774009,245609.71026438236,1535152.91525178,postshock
IDN,PHL,2026,576777772.94649,61783453.51120991,638561226.4577,163705011.0489503,27901859.660651136,53115346.28820209,11884842.76302873,243685189.24701753,35429911.34863994,40504152.41467011,551460.175330127,3301175.3230262725,32119719.163971532,3493746.7486331086,31742.98426936237,19591135.387889676,701925.0919420212,2077760.456880762,466248.3545971739,postshock
IDN,SGP,2026,807124394.7187291,801862992.3043531,1608987387.0230823,38738833.85951611,553847941.0634614,70821522.15560068,33501062.31429496,6155430.937599781,97849185.7926178,1091310.7024654506,5119107.893173015,168714655.77709556,449941522.1028601,42402613.250173256,13656960.042079298,24888127.412244927,45489272.60106709,44988930.41985362,11780910.698979324,postshock
IDN,CHE,2026,106821512.06847411,24169154.916138757,130990666.98461287,798836.8773386807,1110958.783535906,7980328.606257881,80825034.70661213,716399.038751618,222240.3976291579,14355370.003816878,812343.654531868,792436.4102957107,125438.96941144462,1840246.8840320043,18031066.66406779,216023.8616177223,176887.07655830597,2648898.3356810957,338156.714474681,postshock
IDN,THA,2026,339268259.0547616,812195903.9575367,1151464163.0122983,128733011.9322802,29065605.522912193,50040414.21144704,5370062.391731002,99459546.83131121,13512880.275832852,12968652.00815791,118085.88108923903,180428927.77912503,234724449.90979204,125741478.07231428,6298440.86233262,204443876.82343906,31560607.8847797,28265181.212241635,732941.4135125001,postshock
IDN,ARE,2026,81123249.91802332,131132715.27833563,212255965.19635895,9023037.506143918,14845661.871192351,13619105.295436725,23590924.222983602,15675194.32142769,543757.4948618766,3262796.938690799,562772.2672863608,22148557.90406321,6395175.973319941,8229755.772111059,73325954.83087237,12540513.042853218,463340.4126960839,7175685.127168356,853732.2152513792,postshock
IDN,USA,2026,1342191418.9051404,592340909.6337909,1934532328.5389314,585299027.4354327,81014853.86980703,61836427.00789869,422522422.60493904,59603125.574728385,15110988.538534127,109012130.28620015,7792443.5876003085,186001203.9683913,42833255.89237412,76957535.08083172,157725096.5865546,29892731.960056525,65302226.34805398,30502971.103032883,3125888.6944957846,postshock
IDN,VNM,2026,299365032.3010128,294359320.20173514,593724352.502748,45376894.08480426,56033137.66090921,84750833.12334369,24873794.907136247,30277144.57057753,39783503.5542145,17770643.22242804,499081.1775993238,111175753.09673795,2949238.7276937403,70133276.06332275,21937888.399862465,46511441.89058503,36107754.96301194,5300720.664507359,243246.3960138756,postshock
JPN,AUS,2026,1225533198.9413264,2920638318.5832043,4146171517.5245304,8382966.516190646,1057659725.9851112,681989.0343811788,3644584.1109833997,142904074.70084634,6847542.324919523,2460995.864375774,2951320.404518268,236805014.32327875,2114403365.747287,249695902.42225873,5314779.166188141,187402696.80792612,17928373.503407303,108078160.50364226,1010026.1092156867,postshock
JPN,CHN,2026,5562740006.485253,6551859853.095989,12114599859.581242,188576157.83303574,903601728.0627776,1621992196.5296671,153464417.83185765,964923689.001529,516202790.5066562,873052166.8835027,340926859.83622617,130897571.06018527,29687079.29105465,4131707806.6953673,214292076.72934797,186598479.82385284,1766874230.4837935,7041456.17031515,84761152.84207296,postshock
JPN,FRA,2026,308703593.86438984,530811038.713874,839514632.5782638,94720396.32803194,57566180.21769161,13900358.533070331,13161429.950204007,14199576.187734522,35723354.61978227,74866948.31627314,4565349.711602052,109549360.32644281,53118899.892119065,114738482.10215098,38187451.97318308,163170369.49681315,5787162.93841595,43567219.61823723,2692092.3665116904,postshock
JPN,DEU,2026,1123811861.3650753,1135801297.0040932,2259613158.3691683,9656085.161111172,100708310.32894869,228157849.08185014,5966090.753183092,369014673.50387746,180249634.5608339,209517802.60365352,20541415.37161734,59396943.90248234,338235582.6607662,236778424.75012007,32878919.9495089,123028738.22204831,135674408.52654827,181722737.164282,28085541.828337073,postshock
JPN,HKG,2026,1476064460.1126826,271201299.186866,1747265759.2995486,69009599.45468388,4190179.5871192333,62630938.002674565,322673402.215522,79944953.61605349,40869577.371877946,48169387.46370916,848576422.4010423,4615664.034912707,19325807.40442738,14284565.01028305,118118222.0367372,21454457.08738847,17393586.276620403,75711095.08440119,297902.25209560554,postshock
JPN,IND,2026,844479395.4374968,334974082.5451441,1179453477.9826407,76166279.8924051,157896685.34810185,267631673.97885925,17888715.916150343,122967635.79824753,80041734.57866985,65992099.80496617,55894570.12009657,1157158.1568456832,16561420.458493412,164487922.4508257,23094943.620272536,89282658.86978912,23124919.139081437,16554014.338835172,711045.5110009998,postshock
JPN,IDN,2026,441279887.0079957,1061234219.2367615,1502514106.2447572,120770647.00545934,83536819.93516415,5685664.119852626,49857756.39313651,151485158.0918483,4547249.470505668,6326718.638022266,19069873.35400689,38161438.57263958,488252139.4078709,108565358.58797902,184796896.0738549,100534036.33358452,77027647.91340223,14884447.030974578,49012255.31645562,postshock
JPN,KOR,2026,2366358260.2557645,1798691553.4948123,4165049813.750577,172112120.56472227,793531131.5353217,116736530.847457,176043135.7327432,14794319.553850459,715450152.9795176,70600307.33001418,307090561.7121382,95886212.09257704,433697390.2538033,4626842.212571555,31336555.516819604,559812432.2331907,524313922.3200508,148826620.6178725,191578.24792672013,postshock
JPN,MYS,2026,608754413.1041743,1056405628.8859235,1665160041.9900978,71305679.43939325,49007861.917315766,149064233.1546693,2561559.4335022303,179151181.3315893,101199966.4671811,17179713.445909366,39284217.91461389,71023125.04776359,91035037.98818763,397435065.9650632,71079340.97675583,48802937.55289188,305871189.4733943,66791419.69903727,4367512.182829697,postshock
JPN,NLD,2026,659974605.4088881,405419292.3547347,1065393897.7636228,49373419.27785567,47631290.605574906,15822565.529020049,5822503.4003761485,158815499.0991851,194547596.77309227,162465589.95136225,25496140.77242166,31268438.05045817,65893237.395990215,67126971.15642494,6924676.4452912295,73034044.38636957,26215671.225123577,125109434.53546673,9846819.159610257,postshock
JPN,PHL,2026,461972256.29375076,659682178.516552,1121654434.8103027,34094300.46491911,838260.3731771935,18252813.939470436,6279882.646229496,167916017.77291617,203083107.75798538,1457925.502239174,30049947.83681383,57075393.51103441,124503129.22173446,171958771.9630086,1630459.6347554899,71761014.21184853,221176941.29590076,6105052.328875325,5471416.349394328,postshock
JPN,SGP,2026,1007220031.9615833,722407124.1415806,1729627156.1031637,56692159.62518298,63007671.355817035,219920823.85434547,154802338.94788113,56131525.85635203,143408225.06961152,119493212.63473624,193764074.61765686,47687607.10614388,234178886.51133198,149300008.85858223,7774204.187595412,90258550.34617263,68935479.52877405,107335836.26006244,16936551.34291787,postshock
JPN,CHE,2026,247902913.82286987,619084000.9054816,866986914.7283515,22641491.560000837,35674457.92916187,22783946.392217018,63616072.51359117,23187435.385280825,7457078.400385142,54235652.13123529,18306779.510997735,7768673.057312491,61636246.85477751,11180633.506254155,130657510.65589504,24871395.25321392,12690123.033324815,367940417.7590205,2339000.7856831425,postshock
JPN,THA,2026,1146674540.4203682,1617181395.69096,2763855936.111328,106841063.36595811,265077395.76297045,106179680.47150987,21536362.350977145,57142920.25770369,408498991.3797356,18876150.57609075,162521976.2554226,24939881.242635213,54721522.13699919,691090446.6336845,80383735.40795195,559471898.3129346,188257741.86191285,9138624.44998771,9177545.644853855,postshock
JPN,ARE,2026,423810186.36738455,1841939616.921486,2265749803.2888703,1707058.2886767336,179377400.6522691,35524364.81740464,3794922.761843839,133518356.59733714,5336563.040000302,486568.2369500617,64064951.97290273,16896038.30067564,69119759.75302514,180929874.82471558,26046862.26530158,1429522938.2568398,29519074.084930964,89198784.5454703,706284.8905269022,postshock
