country,trade_type,sector,partner_country,volume,previous_volume
Australia,import,Energy,Mexico,4022,4019
Australia,import,Energy,Italy,4952,4813
Australia,import,Energy,Russia,559,510
Australia,import,Energy,Spain,816,868
Australia,import,Energy,Netherlands,591,622
Australia,import,Energy,Turkey,2323,2271
Australia,import,Energy,Indonesia,3227,3446
Australia,import,Energy,Saudi Arabia,3886,3883
Australia,import,Energy,South Africa,3189,3094
Australia,import,Services,Germany,2643,2927
Australia,import,Services,USA,1273,1197
Australia,import,Services,France,2175,2380
Australia,import,Services,Japan,1221,1202
Australia,import,Services,China,695,675
Australia,import,Services,UK,1766,1725
Australia,import,Services,India,3889,3806
Australia,import,Services,Canada,3718,3659
Australia,import,Services,Brazil,2563,2564
Australia,import,Services,South Korea,1630,1568
Australia,import,Services,Mexico,4270,4137
Australia,import,Services,Italy,3017,3004
Australia,import,Services,Russia,2551,2621
Australia,import,Services,Spain,3985,3701
Australia,import,Services,Netherlands,2204,2324
Australia,import,Services,Turkey,1569,1431
Australia,import,Services,Indonesia,2698,2558
Australia,import,Services,Saudi Arabia,2348,2335
Australia,import,Services,South Africa,3157,3285
Australia,import,ICT,Germany,1725,1770
Australia,import,ICT,USA,2959,3100
Australia,import,ICT,France,3691,3741
Australia,import,ICT,Japan,2306,2170
Australia,import,ICT,China,2681,2544
Australia,import,ICT,UK,2782,2606
Australia,import,ICT,India,2958,2934
Australia,import,ICT,Canada,2956,3158
Australia,import,ICT,Brazil,4612,5073
Australia,import,ICT,South Korea,4628,4677
Australia,import,ICT,Mexico,1014,1094
Australia,import,ICT,Italy,4212,4448
Australia,import,ICT,Russia,3599,3897
Australia,import,ICT,Spain,3213,3316
Australia,import,ICT,Netherlands,1347,1343
Australia,import,ICT,Turkey,2874,2712
Australia,import,ICT,Indonesia,2069,2212
Australia,import,ICT,Saudi Arabia,4750,4833
Australia,import,ICT,South Africa,1040,1154
South Korea,export,Machinery,Germany,3077,3060
South Korea,export,Machinery,USA,1224,1303
South Korea,export,Machinery,France,545,501
South Korea,export,Machinery,Japan,2001,2210
South Korea,export,Machinery,China,3952,4007
South Korea,export,Machinery,UK,1911,2054
South Korea,export,Machinery,India,1870,1997
South Korea,export,Machinery,Canada,4473,4571
South Korea,export,Machinery,Brazil,943,861
South Korea,export,Machinery,Australia,3304,3650
South Korea,export,Machinery,Mexico,3677,4006
South Korea,export,Machinery,Italy,1041,1006
South Korea,export,Machinery,Russia,3408,3626
South Korea,export,Machinery,Spain,2145,2363
South Korea,export,Machinery,Netherlands,3342,3636
South Korea,export,Machinery,Turkey,4604,4943
South Korea,export,Machinery,Indonesia,2520,2731
South Korea,export,Machinery,Saudi Arabia,909,836
South Korea,export,Machinery,South Africa,4964,4608
South Korea,export,Chemicals,Germany,1346,1304
South Korea,export,Chemicals,USA,2570,2406
South Korea,export,Chemicals,France,2943,2754
South Korea,export,Chemicals,Japan,3468,3244
South Korea,export,Chemicals,China,4143,4111
South Korea,export,Chemicals,UK,4928,5445
South Korea,export,Chemicals,India,3427,3237
South Korea,export,Chemicals,Canada,3586,3703
South Korea,export,Chemicals,Brazil,3401,3146
South Korea,export,Chemicals,Australia,4380,4566
South Korea,export,Chemicals,Mexico,943,929
South Korea,export,Chemicals,Italy,1950,1907
South Korea,export,Chemicals,Russia,1730,1705
South Korea,export,Chemicals,Spain,1644,1623
South Korea,export,Chemicals,Netherlands,2822,2751
South Korea,export,Chemicals,Turkey,4855,4550
South Korea,export,Chemicals,Indonesia,888,966
South Korea,export,Chemicals,Saudi Arabia,4782,4752
South Korea,export,Chemicals,South Africa,3975,4241
South Korea,export,Electronics,Germany,1485,1414
South Korea,export,Electronics,USA,4363,4030
South Korea,export,Electronics,France,4981,4564
South Korea,export,Electronics,Japan,4538,4883
South Korea,export,Electronics,China,3552,3662
South Korea,export,Electronics,UK,837,867
South Korea,export,Electronics,India,3214,3497
South Korea,export,Electronics,Canada,3371,3199
South Korea,export,Electronics,Brazil,2264,2232
South Korea,export,Electronics,Australia,2220,2343
South Korea,export,Electronics,Mexico,4795,5235
South Korea,export,Electronics,Italy,529,523
South Korea,export,Electronics,Russia,1202,1160
South Korea,export,Electronics,Spain,4363,4073
South Korea,export,Electronics,Netherlands,3703,3660
South Korea,export,Electronics,Turkey,2274,2446
South Korea,export,Electronics,Indonesia,1993,2070
South Korea,export,Electronics,Saudi Arabia,2827,2595
South Korea,export,Electronics,South Africa,3291,3607
South Korea,export,Automotive,Germany,1948,1885
South Korea,export,Automotive,USA,1003,948
South Korea,export,Automotive,France,4093,4210
South Korea,export,Automotive,Japan,2670,2902
South Korea,export,Automotive,China,1092,1155
South Korea,export,Automotive,UK,1415,1506
South Korea,export,Automotive,India,2623,2574
South Korea,export,Automotive,Canada,756,766
South Korea,export,Automotive,Brazil,4371,4291
South Korea,export,Automotive,Australia,4894,4496
South Korea,export,Automotive,Mexico,4615,4488
South Korea,export,Automotive,Italy,2515,2773
South Korea,export,Automotive,Russia,1978,1928
South Korea,export,Automotive,Spain,4323,4328
South Korea,export,Automotive,Netherlands,659,628
South Korea,export,Automotive,Turkey,1597,1602
South Korea,export,Automotive,Indonesia,1485,1379
South Korea,export,Automotive,Saudi Arabia,1864,1938
South Korea,export,Automotive,South Africa,606,572
South Korea,export,Agriculture,Germany,1149,1263
South Korea,export,Agriculture,USA,1287,1344
South Korea,export,Agriculture,France,4824,4437
South Korea,export,Agriculture,Japan,1200,1227
South Korea,export,Agriculture,China,1082,1016
South Korea,export,Agriculture,UK,3335,3363
South Korea,export,Agriculture,India,2329,2163
South Korea,export,Agriculture,Canada,2503,2479
South Korea,export,Agriculture,Brazil,1356,1264
South Korea,export,Agriculture,Australia,4418,4847
South Korea,export,Agriculture,Mexico,4188,3945
South Korea,export,Agriculture,Italy,2681,2753
South Korea,export,Agriculture,Russia,891,958
South Korea,export,Agriculture,Spain,4263,3876
South Korea,export,Agriculture,Netherlands,4195,4436
South Korea,export,Agriculture,Turkey,4581,4582
South Korea,export,Agriculture,Indonesia,3051,3326
South Korea,export,Agriculture,Saudi Arabia,642,644
South Korea,export,Agriculture,South Africa,3369,3714
South Korea,export,Textiles,Germany,2027,2050
South Korea,export,Textiles,USA,3577,3332
South Korea,export,Textiles,France,3929,3979
South Korea,export,Textiles,Japan,4925,4710
South Korea,export,Textiles,China,1669,1829
South Korea,export,Textiles,UK,1843,1938
South Korea,export,Textiles,India,2458,2460
South Korea,export,Textiles,Canada,3950,3768
South Korea,export,Textiles,Brazil,2386,2481
South Korea,export,Textiles,Australia,855,872
South Korea,export,Textiles,Mexico,514,541
South Korea,export,Textiles,Italy,1861,1709
South Korea,export,Textiles,Russia,4258,4574
South Korea,export,Textiles,Spain,4970,4627
South Korea,export,Textiles,Netherlands,1354,1352
South Korea,export,Textiles,Turkey,2727,2716
South Korea,export,Textiles,Indonesia,3428,3231
South Korea,export,Textiles,Saudi Arabia,3820,3634
South Korea,export,Textiles,South Africa,527,559
South Korea,export,Pharmaceuticals,Germany,1217,1240
South Korea,export,Pharmaceuticals,USA,1195,1138
South Korea,export,Pharmaceuticals,France,873,956
South Korea,export,Pharmaceuticals,Japan,4690,4345
South Korea,export,Pharmaceuticals,China,4846,5193
South Korea,export,Pharmaceuticals,UK,1540,1701
South Korea,export,Pharmaceuticals,India,3701,3837
South Korea,export,Pharmaceuticals,Canada,739,785
South Korea,export,Pharmaceuticals,Brazil,3486,3623
South Korea,export,Pharmaceuticals,Australia,1652,1743
South Korea,export,Pharmaceuticals,Mexico,2635,2641
South Korea,export,Pharmaceuticals,Italy,2015,2139
South Korea,export,Pharmaceuticals,Russia,2682,2536
South Korea,export,Pharmaceuticals,Spain,4238,4254
South Korea,export,Pharmaceuticals,Netherlands,3997,4428
South Korea,export,Pharmaceuticals,Turkey,3245,3061
South Korea,export,Pharmaceuticals,Indonesia,2625,2868
South Korea,export,Pharmaceuticals,Saudi Arabia,1101,1140
South Korea,export,Pharmaceuticals,South Africa,4881,4692
South Korea,export,Metals,Germany,2789,2735
South Korea,export,Metals,USA,4278,4463
South Korea,export,Metals,France,963,993
South Korea,export,Metals,Japan,2444,2305
South Korea,export,Metals,China,2878,2920
South Korea,export,Metals,UK,3914,4083
South Korea,export,Metals,India,3462,3613
South Korea,export,Metals,Canada,3283,3230
South Korea,export,Metals,Brazil,3271,2980
South Korea,export,Metals,Australia,3036,2802
South Korea,export,Metals,Mexico,4523,4468
South Korea,export,Metals,Italy,3868,3566
South Korea,export,Metals,Russia,4938,4594
South Korea,export,Metals,Spain,3132,2871
South Korea,export,Metals,Netherlands,979,962
South Korea,export,Metals,Turkey,3504,3779
South Korea,export,Metals,Indonesia,1069,1152
South Korea,export,Metals,Saudi Arabia,4169,4009
South Korea,export,Metals,South Africa,2916,3005
South Korea,export,Plastics,Germany,2750,2508
South Korea,export,Plastics,USA,3520,3808
South Korea,export,Plastics,France,4473,4165
South Korea,export,Plastics,Japan,4796,5056
South Korea,export,Plastics,China,1581,1653
South Korea,export,Plastics,UK,4513,4826
South Korea,export,Plastics,India,3433,3166
South Korea,export,Plastics,Canada,993,1045
South Korea,export,Plastics,Brazil,2550,2588
South Korea,export,Plastics,Australia,2381,2203
South Korea,export,Plastics,Mexico,1677,1762
South Korea,export,Plastics,Italy,1039,975
South Korea,export,Plastics,Russia,2341,2210
South Korea,export,Plastics,Spain,4200,3831
South Korea,export,Plastics,Netherlands,3411,3205
South Korea,export,Plastics,Turkey,3340,3452
South Korea,export,Plastics,Indonesia,3993,3734
South Korea,export,Plastics,Saudi Arabia,2699,2880
South Korea,export,Plastics,South Africa,2759,3040
South Korea,export,Minerals,Germany,3724,4039
South Korea,export,Minerals,USA,2239,2237
South Korea,export,Minerals,France,756,767
South Korea,export,Minerals,Japan,4784,5223
South Korea,export,Minerals,China,3997,3755
South Korea,export,Minerals,UK,4044,3825
South Korea,export,Minerals,India,2616,2740
South Korea,export,Minerals,Canada,3023,3216
South Korea,export,Minerals,Brazil,4779,4963
South Korea,export,Minerals,Australia,4652,4753
South Korea,export,Minerals,Mexico,1881,1735
South Korea,export,Minerals,Italy,1531,1526
South Korea,export,Minerals,Russia,2807,2967
South Korea,export,Minerals,Spain,1227,1128
South Korea,export,Minerals,Netherlands,2321,2424
South Korea,export,Minerals,Turkey,834,781
South Korea,export,Minerals,Indonesia,1028,939
South Korea,export,Minerals,Saudi Arabia,2304,2131
South Korea,export,Minerals,South Africa,1235,1286
South Korea,export,Food Products,Germany,4587,4331
South Korea,export,Food Products,USA,1660,1695
South Korea,export,Food Products,France,4509,4390
South Korea,export,Food Products,Japan,1586,1726
South Korea,export,Food Products,China,4558,4450
South Korea,export,Food Products,UK,2306,2510
South Korea,export,Food Products,India,561,562
South Korea,export,Food Products,Canada,3409,3313
South Korea,export,Food Products,Brazil,2992,3223
South Korea,export,Food Products,Australia,3181,3255
South Korea,export,Food Products,Mexico,1944,1848
South Korea,export,Food Products,Italy,2550,2720
South Korea,export,Food Products,Russia,2986,3030
South Korea,export,Food Products,Spain,1906,2002
South Korea,export,Food Products,Netherlands,2076,2276
South Korea,export,Food Products,Turkey,3399,3754
South Korea,export,Food Products,Indonesia,3726,4072
South Korea,export,Food Products,Saudi Arabia,595,620
South Korea,export,Food Products,South Africa,2624,2416
South Korea,export,Wood Products,Germany,3493,3276
South Korea,export,Wood Products,USA,4878,4486
South Korea,export,Wood Products,France,2610,2417
South Korea,export,Wood Products,Japan,534,579
South Korea,export,Wood Products,China,3884,4065
South Korea,export,Wood Products,UK,4633,4299
South Korea,export,Wood Products,India,2150,2006
South Korea,export,Wood Products,Canada,1154,1155
South Korea,export,Wood Products,Brazil,1605,1647
South Korea,export,Wood Products,Australia,4026,3912
South Korea,export,Wood Products,Mexico,2659,2531
South Korea,export,Wood Products,Italy,2507,2715
South Korea,export,Wood Products,Russia,1034,1040
South Korea,export,Wood Products,Spain,4533,4524
South Korea,export,Wood Products,Netherlands,3850,4143
South Korea,export,Wood Products,Turkey,3657,4060
South Korea,export,Wood Products,Indonesia,3234,3407
South Korea,export,Wood Products,Saudi Arabia,758,701
South Korea,export,Wood Products,South Africa,3174,3232
South Korea,export,Energy,Germany,2603,2392
South Korea,export,Energy,USA,3734,3945
South Korea,export,Energy,France,4297,4690
South Korea,export,Energy,Japan,1886,1789
South Korea,export,Energy,China,940,977
South Korea,export,Energy,UK,1108,1122
South Korea,export,Energy,India,1882,1886
South Korea,export,Energy,Canada,4471,4586
South Korea,export,Energy,Brazil,4551,5049
South Korea,export,Energy,Australia,3497,3432
South Korea,export,Energy,Mexico,4509,4750
South Korea,export,Energy,Italy,3628,3934
South Korea,export,Energy,Russia,3028,3146
South Korea,export,Energy,Spain,3576,3821
South Korea,export,Energy,Netherlands,1070,1066
South Korea,export,Energy,Turkey,4609,4786
South Korea,export,Energy,Indonesia,1422,1332
South Korea,export,Energy,Saudi Arabia,4181,3831
South Korea,export,Energy,South Africa,3260,3492
South Korea,export,Services,Germany,4361,4551
South Korea,export,Services,USA,1575,1674
South Korea,export,Services,France,3006,3164
South Korea,export,Services,Japan,1254,1256
South Korea,export,Services,China,3597,3993
South Korea,export,Services,UK,4866,5218
South Korea,export,Services,India,4954,4812
South Korea,export,Services,Canada,2351,2203
South Korea,export,Services,Brazil,662,686
South Korea,export,Services,Australia,1429,1486
South Korea,export,Services,Mexico,4023,4462
South Korea,export,Services,Italy,782,737
South Korea,export,Services,Russia,2945,3038
South Korea,export,Services,Spain,3052,2967
South Korea,export,Services,Netherlands,1021,1038
South Korea,export,Services,Turkey,4049,4215
South Korea,export,Services,Indonesia,3484,3291
South Korea,export,Services,Saudi Arabia,3868,3841
South Korea,export,Services,South Africa,4353,4036
South Korea,export,ICT,Germany,1767,1907
South Korea,export,ICT,USA,4036,3998
South Korea,export,ICT,France,2458,2287
South Korea,export,ICT,Japan,1660,1514
South Korea,export,ICT,China,4269,4204
South Korea,export,ICT,UK,1721,1638
South Korea,export,ICT,India,1376,1343
South Korea,export,ICT,Canada,1852,1714
South Korea,export,ICT,Brazil,2401,2267
South Korea,export,ICT,Australia,2120,1991
South Korea,export,ICT,Mexico,1261,1235
South Korea,export,ICT,Italy,3133,3260
South Korea,export,ICT,Russia,2258,2081
South Korea,export,ICT,Spain,3192,3027
South Korea,export,ICT,Netherlands,3714,3716
South Korea,export,ICT,Turkey,3082,3026
South Korea,export,ICT,Indonesia,4547,4910
South Korea,export,ICT,Saudi Arabia,2575,2718
South Korea,export,ICT,South Africa,593,618
South Korea,import,Machinery,Germany,1235,1239
South Korea,import,Machinery,USA,3521,3521
South Korea,import,Machinery,France,3848,3884
South Korea,import,Machinery,Japan,4274,4741
South Korea,import,Machinery,China,1414,1553
South Korea,import,Machinery,UK,3312,3441
South Korea,import,Machinery,India,735,669
South Korea,import,Machinery,Canada,3640,3395
South Korea,import,Machinery,Brazil,3713,3701
South Korea,import,Machinery,Australia,1687,1783
South Korea,import,Machinery,Mexico,4656,4596
South Korea,import,Machinery,Italy,3638,3898
South Korea,import,Machinery,Russia,4971,4907
South Korea,import,Machinery,Spain,1579,1467
South Korea,import,Machinery,Netherlands,4583,4789
South Korea,import,Machinery,Turkey,4307,4686
South Korea,import,Machinery,Indonesia,4023,4139
South Korea,import,Machinery,Saudi Arabia,2742,2895
South Korea,import,Machinery,South Africa,3424,3262
South Korea,import,Chemicals,Germany,4315,4598
South Korea,import,Chemicals,USA,745,826
