NTM_CODE,NTM_DESCRIPTION,COUNTRY_IMPOSING,IMPLEMENTATION_DATE,COUNTRY_AFFECTED,IS_UNILATERAL,REPEAL_DATE
B31,Labelling requirements,Kyrgyz Republic,2021-12-31T00:00:00,World [Valid From: 31 Dec 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Kyrgyz Republic,2021-12-31T00:00:00,World [Valid From: 31 Dec 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Kyrgyz Republic,2021-12-31T00:00:00,World [Valid From: 31 Dec 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Kyrgyz Republic,2021-12-31T00:00:00,World [Valid From: 31 Dec 2021],True,9999-12-31T00:00:00
B82,Testing requirement,Kyrgyz Republic,2021-12-31T00:00:00,World [Valid From: 31 Dec 2021],True,9999-12-31T00:00:00
A11,Prohibitions for SPS reasons,Kuwait,2020-02-01T00:00:00,India [Valid From: 01 Feb 2020],False,9999-12-31T00:00:00
A11,Prohibitions for SPS reasons,Kuwait,2020-02-01T00:00:00,Hungary [Valid From: 01 Feb 2020],False,9999-12-31T00:00:00
A11,Prohibitions for SPS reasons,Kuwait,2020-01-01T00:00:00,Romania [Valid From: 01 Jan 2020],False,9999-12-31T00:00:00
A11,Prohibitions for SPS reasons,Kuwait,2020-01-01T00:00:00,Libya [Valid From: 01 Jan 2020],False,9999-12-31T00:00:00
A11,Prohibitions for SPS reasons,Kuwait,2020-01-01T00:00:00,Botswana [Valid From: 01 Jan 2020],False,9999-12-31T00:00:00
A11,Prohibitions for SPS reasons,Kuwait,2020-01-01T00:00:00,Sudan (former) [Valid From: 01 Jan 2020],False,9999-12-31T00:00:00
A11,Prohibitions for SPS reasons,Kuwait,2020-02-01T00:00:00,Slovakia [Valid From: 01 Feb 2020],False,9999-12-31T00:00:00
B84,Inspection requirement,Kuwait,2020-01-01T00:00:00,World [Valid From: 01 Jan 2020],True,9999-12-31T00:00:00
P31,Export prohibition,Kuwait,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
P7,Measures on re-export,Kuwait,2020-03-01T00:00:00,World [Valid From: 01 Mar 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Kuwait,2020-01-01T00:00:00,World [Valid From: 01 Jan 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Kyrgyz Republic,2021-01-01T00:00:00,World [Valid From: 01 Jan 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Kyrgyz Republic,2021-06-02T00:00:00,World [Valid From: 02 Jun 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Kyrgyz Republic,2021-06-02T00:00:00,World [Valid From: 02 Jun 2021],True,9999-12-31T00:00:00
B42,TBT regulations on transport and storage,Kyrgyz Republic,2021-06-02T00:00:00,World [Valid From: 02 Jun 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Kyrgyz Republic,2021-06-02T00:00:00,World [Valid From: 02 Jun 2021],True,9999-12-31T00:00:00
B22,Restricted use of certain substances,Kyrgyz Republic,2021-06-02T00:00:00,World [Valid From: 02 Jun 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Kyrgyz Republic,2021-06-02T00:00:00,World [Valid From: 02 Jun 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Kyrgyz Republic,2021-06-02T00:00:00,World [Valid From: 02 Jun 2021],True,9999-12-31T00:00:00
B4,Production or post-production requirements,Kyrgyz Republic,2021-01-01T00:00:00,World [Valid From: 01 Jan 2021],True,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Kyrgyz Republic,2021-01-01T00:00:00,World [Valid From: 01 Jan 2021],True,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,Germany [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D312,Safeguard duty,Lesotho,2020-07-24T00:00:00,European Union [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,Netherlands [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,United Kingdom [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,Belgium [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,Netherlands [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,Brazil [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,India [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,Thailand [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,United Arab Emirates [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,United States [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,China [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,Pakistan [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,Taiwan [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,South Korea [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-04T00:00:00,Indonesia [Valid From: 04 Jul 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Lesotho,2020-07-24T00:00:00,Saudi Arabia [Valid From: 24 Jul 2020],False,9999-12-31T00:00:00
B31,Labelling requirements,Mexico,2024-09-01T00:00:00,World [Valid From: 01 Sep 2024 - Valid Till: 30 Jun 2026],True,2026-06-30T00:00:00
B7,"Product-quality, safety or -performance requirement",Mexico,2023-04-15T00:00:00,World [Valid From: 15 Apr 2023],True,9999-12-31T00:00:00
B83,Certification requirement,Mexico,2023-04-15T00:00:00,World [Valid From: 15 Apr 2023],True,9999-12-31T00:00:00
B33,Packaging requirements,Mexico,2023-04-15T00:00:00,World [Valid From: 15 Apr 2023],True,9999-12-31T00:00:00
B82,Testing requirement,Mexico,2023-04-15T00:00:00,World [Valid From: 15 Apr 2023],True,9999-12-31T00:00:00
B31,Labelling requirements,Mexico,2023-04-15T00:00:00,World [Valid From: 15 Apr 2023],True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Mexico,2023-04-15T00:00:00,World [Valid From: 15 Apr 2023],True,9999-12-31T00:00:00
P14,"Product quality, safety, or performance requirement",Mexico,2023-04-15T00:00:00,World [Valid From: 15 Apr 2023],True,9999-12-31T00:00:00
P161,Testing requirement,Mexico,2023-04-15T00:00:00,World [Valid From: 15 Apr 2023],True,9999-12-31T00:00:00
P163,Certification required by the exporting country,Mexico,2023-04-15T00:00:00,World [Valid From: 15 Apr 2023],True,9999-12-31T00:00:00
D11,Antidumping investigation,Mexico,2023-06-09T00:00:00,China [Valid From: 09 Jun 2023],False,9999-12-31T00:00:00
D21,Countervailing investigation,Mexico,2023-07-15T00:00:00,China [Valid From: 15 Jul 2023],False,9999-12-31T00:00:00
D11,Antidumping investigation,Mexico,2023-04-06T00:00:00,China [Valid From: 06 Apr 2023],False,9999-12-31T00:00:00
B82,Testing requirement,Mexico,2022-07-25T00:00:00,World [Valid From: 25 Jul 2022],True,9999-12-31T00:00:00
D22,Countervailing duty,Mexico,2023-02-25T00:00:00,"France, Germany, Ireland, Spain, United Kingdom [Valid From: 25 Feb 2023]",False,9999-12-31T00:00:00
D21,Countervailing investigation,Mexico,2022-08-04T00:00:00,United States [Valid From: 04 Aug 2022],False,9999-12-31T00:00:00
D22,Countervailing duty,Mexico,2022-08-12T00:00:00,"China, Portugal, Spain [Valid From: 12 Aug 2022 - Valid Till: 27 Feb 2026]",False,2026-02-27T00:00:00
D11,Antidumping investigation,Mexico,2022-09-06T00:00:00,China [Valid From: 06 Sep 2022],False,9999-12-31T00:00:00
A22,Restricted use of certain substances in foods and feeds and their contact materials,Mexico,2022-10-08T00:00:00,World [Valid From: 08 Oct 2022],True,9999-12-31T00:00:00
A63,Food and feed processing,Mexico,2022-10-08T00:00:00,World [Valid From: 08 Oct 2022],True,9999-12-31T00:00:00
A33,Packaging requirements,Mexico,2022-10-08T00:00:00,World [Valid From: 08 Oct 2022],True,9999-12-31T00:00:00
A31,Labelling requirements,Mexico,2022-10-08T00:00:00,World [Valid From: 08 Oct 2022],True,9999-12-31T00:00:00
A83,Certification requirement,Mexico,2022-10-08T00:00:00,World [Valid From: 08 Oct 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Mexico,2023-04-04T00:00:00,World [Valid From: 04 Apr 2023],True,9999-12-31T00:00:00
B84,Inspection requirement,Mexico,2023-04-04T00:00:00,World [Valid From: 04 Apr 2023],True,9999-12-31T00:00:00
B83,Certification requirement,Mexico,2023-04-04T00:00:00,World [Valid From: 04 Apr 2023],True,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2022-08-02T00:00:00,Argentina [Valid From: 02 Aug 2022 - Valid Till: 02 Aug 2027],False,2027-08-02T00:00:00
D21,Countervailing investigation,Mexico,2023-03-10T00:00:00,Brazil [Valid From: 10 Mar 2023],False,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2023-04-01T00:00:00,China [Valid From: 01 Apr 2023 - Valid Till: 14 Oct 2026],False,2026-10-14T00:00:00
D11,Antidumping investigation,Mexico,2022-07-28T00:00:00,Viet Nam [Valid From: 28 Jul 2022],False,9999-12-31T00:00:00
D22,Countervailing duty,Mexico,2023-01-20T00:00:00,China [Valid From: 20 Jan 2023 - Valid Till: 29 Jul 2026],False,2026-07-29T00:00:00
D22,Countervailing duty,Mexico,2022-11-25T00:00:00,Russia [Valid From: 25 Nov 2022 - Valid Till: 08 Jun 2026],False,2026-06-08T00:00:00
B31,Labelling requirements,Mexico,2023-01-14T00:00:00,World [Valid From: 14 Jan 2023],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Mexico,2022-07-25T00:00:00,World [Valid From: 25 Jul 2022],True,9999-12-31T00:00:00
A21,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Mexico,2022-06-28T00:00:00,World [Valid From: 28 Jun 2022],True,9999-12-31T00:00:00
A41,Microbiological criteria of the final product,Mexico,2022-06-28T00:00:00,World [Valid From: 28 Jun 2022],True,9999-12-31T00:00:00
B31,Labelling requirements,Mexico,2022-06-28T00:00:00,World [Valid From: 28 Jun 2022],True,9999-12-31T00:00:00
A82,Testing requirement,Mexico,2022-06-28T00:00:00,World [Valid From: 28 Jun 2022],True,9999-12-31T00:00:00
B6,Product identity requirement,Mexico,2022-06-28T00:00:00,World [Valid From: 28 Jun 2022],True,9999-12-31T00:00:00
B33,Packaging requirements,Mexico,2022-04-28T00:00:00,World [Valid From: 28 Apr 2022],True,9999-12-31T00:00:00
B42,TBT regulations on transport and storage,Mexico,2022-04-28T00:00:00,World [Valid From: 28 Apr 2022],True,9999-12-31T00:00:00
B32,Marking requirements,Mexico,2022-04-28T00:00:00,World [Valid From: 28 Apr 2022],True,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2022-03-09T00:00:00,"Romania, Russia, Ukraine [Valid From: 09 Mar 2022 - Valid Till: 22 Sep 2025]",False,2025-09-22T00:00:00
D12,Antidumping duty,Mexico,2022-04-02T00:00:00,China [Valid From: 02 Apr 2022 - Valid Till: 22 Dec 2025],False,2025-12-22T00:00:00
D12,Antidumping duty,Mexico,2022-04-20T00:00:00,"China, France, Germany [Valid From: 20 Apr 2022 - Valid Till: 23 Dec 2025]",False,2025-12-23T00:00:00
D22,Countervailing duty,Mexico,2022-04-01T00:00:00,"China, United States [Valid From: 01 Apr 2022]",False,9999-12-31T00:00:00
D21,Countervailing investigation,Mexico,2022-07-20T00:00:00,China [Valid From: 20 Jul 2022],False,9999-12-31T00:00:00
E622,Country allocation,Mexico,2022-06-02T00:00:00,Argentina [Valid From: 02 Jun 2022 - Valid Till: 18 Mar 2025],False,2025-03-18T00:00:00
P13,Production and post-production requirements to export,Mexico,2021-09-30T00:00:00,World [Valid From: 30 Sep 2021],True,9999-12-31T00:00:00
P161,Testing requirement,Mexico,2021-09-30T00:00:00,World [Valid From: 30 Sep 2021],True,9999-12-31T00:00:00
P163,Certification required by the exporting country,Mexico,2021-09-30T00:00:00,World [Valid From: 30 Sep 2021],True,9999-12-31T00:00:00
D22,Countervailing duty,Mexico,2022-06-06T00:00:00,"China, Taiwan [Valid From: 06 Jun 2022 - Valid Till: 06 Jun 2027]",False,2027-06-06T00:00:00
D12,Antidumping duty,Mexico,2022-01-27T00:00:00,United States [Valid From: 27 Jan 2022],False,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2021-03-24T00:00:00,"Russia, Ukraine [Valid From: 24 Mar 2021]",False,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2021-01-07T00:00:00,China [Valid From: 07 Jan 2021],False,9999-12-31T00:00:00
A14,Authorization requirement for SPS reasons for importing certain products,Mexico,2021-01-13T00:00:00,World [Valid From: 13 Jan 2021],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Mexico,2021-01-13T00:00:00,World [Valid From: 13 Jan 2021],True,9999-12-31T00:00:00
P163,Certification required by the exporting country,Mexico,2021-01-13T00:00:00,World [Valid From: 13 Jan 2021],True,9999-12-31T00:00:00
A853,Distribution and location of products after delivery,Mexico,2021-01-13T00:00:00,World [Valid From: 13 Jan 2021],True,9999-12-31T00:00:00
D11,Antidumping investigation,Mexico,2021-05-07T00:00:00,China [Valid From: 07 May 2021],False,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2021-07-27T00:00:00,United States [Valid From: 27 Jul 2021 - Valid Till: 13 Jul 2025],False,2025-07-13T00:00:00
D12,Antidumping duty,Mexico,2021-06-07T00:00:00,China [Valid From: 07 Jun 2021 - Valid Till: 09 May 2025],False,2025-05-09T00:00:00
D22,Countervailing duty,Mexico,2021-04-21T00:00:00,"India, United States [Valid From: 21 Apr 2021 - Valid Till: 21 Apr 2026]",False,2026-04-21T00:00:00
D11,Antidumping investigation,Mexico,2021-02-20T00:00:00,China [Valid From: 20 Feb 2021],False,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2021-02-20T00:00:00,China [Valid From: 20 Feb 2021],False,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Mexico,2021-09-30T00:00:00,World [Valid From: 30 Sep 2021],True,9999-12-31T00:00:00
P12,Export registration requirements for technical reasons,Mexico,2021-09-30T00:00:00,World [Valid From: 30 Sep 2021],True,9999-12-31T00:00:00
P14,"Product quality, safety, or performance requirement",Mexico,2021-09-30T00:00:00,World [Valid From: 30 Sep 2021],True,9999-12-31T00:00:00
P15,"Labelling, marking, or packaging requirements",Mexico,2021-09-30T00:00:00,World [Valid From: 30 Sep 2021],True,9999-12-31T00:00:00
P162,Inspection requirement,Mexico,2021-09-30T00:00:00,World [Valid From: 30 Sep 2021],True,9999-12-31T00:00:00
P33,"Licensing, permit or registration requirements to export",Mexico,2020-12-28T00:00:00,"China, World [Valid From: 28 Dec 2020]",True,9999-12-31T00:00:00
B31,Labelling requirements,Mexico,2021-04-01T00:00:00,World [Valid From: 01 Apr 2021],True,9999-12-31T00:00:00
B82,Testing requirement,Mexico,2021-04-01T00:00:00,World [Valid From: 01 Apr 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Mexico,2020-05-17T00:00:00,World [Valid From: 17 May 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Mexico,2020-05-17T00:00:00,World [Valid From: 17 May 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Mexico,2020-05-17T00:00:00,World [Valid From: 17 May 2020],True,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2020-10-02T00:00:00,"China, Taiwan [Valid From: 02 Oct 2020]",False,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2020-12-08T00:00:00,"South Korea, United States [Valid From: 08 Dec 2020]",False,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Mexico,2020-07-12T00:00:00,World [Valid From: 12 Jul 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Mexico,2020-07-12T00:00:00,World [Valid From: 12 Jul 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Mexico,2020-07-12T00:00:00,World [Valid From: 12 Jul 2020],True,9999-12-31T00:00:00
D11,Antidumping investigation,Mexico,2020-06-18T00:00:00,China [Valid From: 18 Jun 2020],False,9999-12-31T00:00:00
D11,Antidumping investigation,Mexico,2020-09-11T00:00:00,Ukraine [Valid From: 11 Sep 2020],False,9999-12-31T00:00:00
D11,Antidumping investigation,Mexico,2020-11-06T00:00:00,Japan [Valid From: 06 Nov 2020],False,9999-12-31T00:00:00
D12,Antidumping duty,Mexico,2020-10-06T00:00:00,China [Valid From: 06 Oct 2020],False,9999-12-31T00:00:00
B14,Authorization requirement for importing certain products,Mexico,2020-12-28T00:00:00,"China, World [Valid From: 28 Dec 2020]",True,9999-12-31T00:00:00
D11,Antidumping investigation,Mexico,2020-09-22T00:00:00,"Brazil, Russia [Valid From: 22 Sep 2020]",False,9999-12-31T00:00:00
A82,Testing requirement,Mexico,2020-11-13T00:00:00,World [Valid From: 13 Nov 2020],True,9999-12-31T00:00:00
A83,Certification requirement,Mexico,2020-11-13T00:00:00,World [Valid From: 13 Nov 2020],True,9999-12-31T00:00:00
A84,Inspection requirement,Mexico,2020-11-13T00:00:00,World [Valid From: 13 Nov 2020],True,9999-12-31T00:00:00
A53,Fumigation,Mexico,2020-11-13T00:00:00,World [Valid From: 13 Nov 2020],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Mexico,2020-12-28T00:00:00,World [Valid From: 28 Dec 2020],True,9999-12-31T00:00:00
E129,"Licensing for non-economic reasons, n.e.s.",Mexico,2020-12-28T00:00:00,World [Valid From: 28 Dec 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Mexico,2020-01-31T00:00:00,World [Valid From: 31 Jan 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Mexico,2020-01-31T00:00:00,World [Valid From: 31 Jan 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Mexico,2020-01-31T00:00:00,World [Valid From: 31 Jan 2020],True,9999-12-31T00:00:00
D11,Antidumping investigation,Mexico,2020-03-20T00:00:00,"South Korea, United States [Valid From: 20 Mar 2020]",False,9999-12-31T00:00:00
D11,Antidumping investigation,Mexico,2020-03-28T00:00:00,China [Valid From: 28 Mar 2020],False,9999-12-31T00:00:00
B41,TBT regulations on production processes,Mexico,2020-01-08T00:00:00,World [Valid From: 08 Jan 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Mexico,2020-01-08T00:00:00,World [Valid From: 08 Jan 2020],True,9999-12-31T00:00:00
B22,Restricted use of certain substances,Mexico,2020-01-08T00:00:00,World [Valid From: 08 Jan 2020],True,9999-12-31T00:00:00
B6,Product identity requirement,Mexico,2020-01-08T00:00:00,World [Valid From: 08 Jan 2020],True,9999-12-31T00:00:00
B21,Tolerance limits for residues of or contamination by certain substances,Mexico,2020-01-08T00:00:00,World [Valid From: 08 Jan 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Mexico,2020-01-08T00:00:00,World [Valid From: 08 Jan 2020],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Mexico,2020-01-31T00:00:00,World [Valid From: 31 Jan 2020],True,9999-12-31T00:00:00
B31,Labelling requirements,Mexico,2020-01-31T00:00:00,World [Valid From: 31 Jan 2020],True,9999-12-31T00:00:00
B82,Testing requirement,Mexico,2020-01-31T00:00:00,World [Valid From: 31 Jan 2020],True,9999-12-31T00:00:00
