iso3a,iso3b,year,exportsallgoodatob_alldata,importsallgoodafromb_alldata,totaltradeawithb,totaltradeabgdpb,fbic,bandwidth,dependence,norm_lor_avg,tradeagreementindex,norm_allianceindex,securitybandwidth,securitydependence,maritime_connectivity
PHL,THA,2004,1265781888.0,2175645184.0,3441427200.0,1.3247889,0.050755214,0.30352771,0.097319312,1.0,14,0.18332878,0.19380474,0.0,0.3
PHL,THA,2005,1343904896.0,2348065280.0,3691970304.0,1.3641151,0.059051517,0.35662755,0.096368007,1.0,14,0.18332878,0.28551033,0.0,0.3
PHL,THA,2006,1483562496.0,2898254080.0,4381816832.0,1.542375,0.063312389,0.38446748,0.095839784,1.0,14,0.18332878,0.29852459,0.0,0.3
PHL,THA,2007,1515271040.0,3252718336.0,4767989248.0,1.5917927,0.064430706,0.38169491,0.098241113,1.0,14,0.18332878,0.28605476,0.0,0.3
PHL,THA,2008,1569389568.0,3611674880.0,5181064704.0,1.7003537,0.065766722,0.37825847,0.10118923,1.0,14,0.18332878,0.27192882,0.0,0.3
PHL,THA,2009,1339257088.0,3164143360.0,4503400448.0,1.4882305,0.064576194,0.37309974,0.10073125,1.0,14,0.18332878,0.25563082,0.0,0.3
PHL,THA,2010,1837692544.0,5034332160.0,6872024576.0,2.1122832,0.06762936,0.36918768,0.10661168,1.0,14,0.18332878,0.23635237,0.0,0.3
PHL,THA,2011,1903966720.0,4590414848.0,6494382080.0,1.9795746,0.068262026,0.36418608,0.10908689,1.0,14,0.18332878,0.21271095,0.0,0.3
PHL,THA,2012,2397037312.0,4733600256.0,7130637312.0,2.0267239,0.069694251,0.35794654,0.11331711,1.0,14,0.18332878,0.1819967,0.0,0.3
PHL,THA,2013,1877498624.0,4805814784.0,6683313152.0,1.8498628,0.064957224,0.34467962,0.10968029,1.0,14,0.18332878,0.1373736,0.0,0.3
PHL,THA,2014,2234281472.0,5513207808.0,7747489280.0,2.1235104,0.063552536,0.32883427,0.11247929,1.0,14,0.18332878,0.083435364,0.0,0.3
PHL,THA,2015,2150266112.0,5605524992.0,7755790848.0,2.0611904,0.062535144,0.31703296,0.11479856,1.0,14,0.18332878,0.042861778,0.0,0.3
PHL,THA,2016,2002227328.0,5973496320.0,7975723520.0,2.0492411,0.063987866,0.31276587,0.11906798,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,THA,2017,2433046016.0,6378268672.0,8811314176.0,2.1731503,0.065174796,0.31434667,0.12066673,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,THA,2018,2445080064.0,7059191296.0,9504271360.0,2.249078,0.066710502,0.31627139,0.12275834,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,THA,2019,2615769344.0,6072976896.0,8688746496.0,2.0127857,0.066809043,0.3174057,0.12250034,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,THA,2020,2519990272.0,4358508032.0,6878498304.0,1.698676,0.064183615,0.31711295,0.11779502,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,THA,2021,2864183040.0,5771545600.0,8635728896.0,2.0744643,0.062622994,0.31537884,0.11556278,0.875,14,0.18332878,0.02383274,0.0,0.3
PHL,THA,2022,2912114944.0,5666983424.0,8579098112.0,2.0087399,0.062049247,0.31521162,0.11456475,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,THA,2023,2192189696.0,5844189696.0,7964894720.0,1.8482149,0.062745824,0.31504935,0.11591056,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,ARE,1999,86509536.0,434042240.0,520551776.0,0.32341057,0.010059538,0.13878202,0.04218534,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2000,103404480.0,1084043264.0,1187447808.0,0.66551477,0.011819547,0.14213467,0.0483969,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2001,122895992.0,725781696.0,848677696.0,0.46908617,0.012896358,0.14491035,0.051794592,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2002,120836120.0,434543104.0,555379200.0,0.29968047,0.012568047,0.1451931,0.050377727,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2003,125070224.0,549314368.0,674384576.0,0.33446082,0.0098493239,0.14257973,0.040203638,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2004,126942128.0,112661208.0,239603344.0,0.10845569,0.0065541184,0.13681504,0.027880281,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2005,135074592.0,234773744.0,369848320.0,0.15965918,0.0050644991,0.13511276,0.021815082,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2006,183909792.0,376218688.0,560128512.0,0.22014393,0.0038173134,0.13407874,0.016569698,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2007,219375392.0,1291828096.0,1511203456.0,0.57560951,0.0071102455,0.14238852,0.029062057,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2008,269901376.0,1351892096.0,1621793408.0,0.59862554,0.0098388754,0.14888997,0.038458887,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2009,234569984.0,799959936.0,1034529920.0,0.40298775,0.011085684,0.15163755,0.042547345,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2010,235757520.0,1472341504.0,1708099072.0,0.65486979,0.011324869,0.15252268,0.043213107,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2011,218220448.0,1794626048.0,2012846592.0,0.72170448,0.012065193,0.1547081,0.045387674,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2012,215812816.0,1977514240.0,2193327104.0,0.75266725,0.013924584,0.15937519,0.05084851,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2013,306310624.0,1075451648.0,1381762176.0,0.45136124,0.01268137,0.15928243,0.046335623,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2014,346600544.0,840294848.0,1186895360.0,0.37133116,0.010624787,0.15697245,0.039392497,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2015,286208160.0,467929920.0,754138048.0,0.22457476,0.0074681402,0.152329,0.028532946,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2016,285530752.0,543781376.0,829312128.0,0.23980491,0.0062839594,0.15045525,0.024307638,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2017,538927104.0,633429504.0,1172356608.0,0.33113956,0.0062755169,0.1511662,0.024160814,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2018,356611680.0,1322141568.0,1678753152.0,0.46859959,0.0082252743,0.15581034,0.03072351,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2019,351703776.0,1150147712.0,1501851520.0,0.40538943,0.0096243313,0.15954286,0.035108309,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2020,236802240.0,370610880.0,607413120.0,0.17467229,0.0084809707,0.15624237,0.031591006,0.875,0,0.0,0.0,0.0,0.3
PHL,ARE,2021,221586064.0,743692096.0,965278208.0,0.25538677,0.0069128182,0.15413122,0.02610245,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2022,237962544.0,1422861184.0,1660823680.0,0.40909082,0.0068195104,0.15463094,0.025666906,1.0,0,0.0,0.0,0.0,0.3
PHL,ARE,2023,252019968.0,1085565184.0,1411994496.0,0.33668783,0.0080616791,0.15907083,0.029495222,1.0,0,0.0,0.0,0.0,0.3
PHL,USA,1999,14164883456.0,9697455104.0,23862337536.0,0.19256894,0.032460015,0.4711591,0.040095709,1.0,0,2.9699261,0.89071673,0.0,0.3
PHL,USA,2000,14941433856.0,11367000064.0,26308433920.0,0.20399211,0.032218784,0.46899548,0.039981328,1.0,0,2.9699261,0.87966061,0.0,0.3
PHL,USA,2001,11422535680.0,9733914624.0,21156450304.0,0.16249314,0.03043952,0.46250173,0.038303737,1.0,0,2.9699261,0.85965168,0.0,0.3
PHL,USA,2002,10863466496.0,9087750144.0,19951216640.0,0.15068074,0.028456952,0.45484599,0.03641168,1.0,0,2.9699261,0.8381896,0.0,0.3
PHL,USA,2003,8875266048.0,9750362112.0,18625628160.0,0.13684338,0.025689824,0.44662735,0.033475921,1.0,0,2.9699261,0.81586689,0.0,0.3
PHL,USA,2004,8578310656.0,8415799808.0,16994110464.0,0.12022509,0.02337631,0.44286913,0.030719724,1.0,0,2.9699261,0.80541098,0.0,0.3
PHL,USA,2005,8543632896.0,7926835200.0,16470468608.0,0.11259851,0.02105085,0.44256213,0.027682934,1.0,0,2.9699261,0.80527985,0.0,0.3
PHL,USA,2006,9640489984.0,8531264000.0,18171754496.0,0.12086513,0.019682875,0.44576609,0.025697935,1.0,0,2.9699261,0.81643051,0.0,0.3
PHL,USA,2007,9289511936.0,8329824256.0,17619337216.0,0.11488167,0.019040024,0.44732955,0.024771746,1.0,0,2.9699261,0.82215738,0.0,0.3
PHL,USA,2008,8545097728.0,8646248448.0,17191346176.0,0.11195419,0.018601881,0.44790232,0.024170758,1.0,0,2.9699261,0.8253597,0.0,0.3
PHL,USA,2009,7270407168.0,6061335040.0,13331742720.0,0.089137122,0.01748766,0.44470614,0.022886284,1.0,0,2.9699261,0.82088768,0.0,0.3
PHL,USA,2010,7795208192.0,7596765184.0,15391973376.0,0.1001977,0.016717467,0.44031981,0.022096273,1.0,0,2.9699261,0.80851078,0.0,0.3
PHL,USA,2011,7106738688.0,7727870976.0,14834610176.0,0.095095068,0.016058002,0.44555128,0.020975413,1.0,0,2.9699261,0.82486665,0.0,0.3
PHL,USA,2012,7258294272.0,7925614080.0,15183908864.0,0.095164016,0.015854189,0.4529219,0.020372177,1.0,0,2.9699261,0.843714,0.0,0.3
PHL,USA,2013,7597324288.0,8151429632.0,15748753408.0,0.096919127,0.015912995,0.46601093,0.019873416,1.0,0,2.9699261,0.88305563,0.0,0.3
PHL,USA,2014,8296204288.0,8030658048.0,16326862848.0,0.098229408,0.016303714,0.46950167,0.020209992,1.0,0,2.9699261,0.89203423,0.0,0.3
PHL,USA,2015,8370857472.0,7513405440.0,15884263424.0,0.093048505,0.016799364,0.47624749,0.02052943,1.0,0,2.9699261,0.91147017,0.0,0.3
PHL,USA,2016,8150414848.0,7767376896.0,15917792256.0,0.091715485,0.017203862,0.48101786,0.020815242,0.875,0,2.9699261,0.92914975,0.0,0.3
PHL,USA,2017,8477616640.0,7789579264.0,16267195392.0,0.091661185,0.017499661,0.48766628,0.020884478,1.0,0,2.9699261,0.94788116,0.0,0.3
PHL,USA,2018,9510514688.0,7836129792.0,17346643968.0,0.094971277,0.017723991,0.49138463,0.020992139,1.0,0,2.9699261,0.95519769,0.0,0.3
PHL,USA,2019,10185025536.0,7621124096.0,17806149632.0,0.095305912,0.017933315,0.49171698,0.021225704,1.0,0,2.9699261,0.94652128,0.0,0.3
PHL,USA,2020,8511560704.0,6755079680.0,15266640896.0,0.084593125,0.017746778,0.49004826,0.021076446,0.875,0,2.9699261,0.94473732,0.0,0.3
PHL,USA,2021,9843189760.0,7710877184.0,17554067456.0,0.090118833,0.017686039,0.49308464,0.020874968,0.875,0,2.9699261,0.95597488,0.0,0.3
PHL,USA,2022,9845783552.0,7153865728.0,16999649280.0,0.085509852,0.017037012,0.49689037,0.019954899,1.0,0,2.9699261,0.9674347,0.0,0.3
PHL,USA,2023,8550833152.0,6948889600.0,15430969344.0,0.075380981,0.016498519,0.49934819,0.019229067,1.0,0,2.9699261,0.96956855,0.0,0.3
PHL,VNM,1999,84511704.0,530790304.0,615302016.0,0.74918932,0.027585007,0.19921133,0.080589004,1.0,6,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2000,97691688.0,626639744.0,724331456.0,0.82588756,0.029273484,0.20206176,0.084315419,1.0,6,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2001,79270736.0,467865472.0,547136192.0,0.58746713,0.026377341,0.2010424,0.076358974,1.0,6,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2002,128702944.0,394000000.0,522702944.0,0.52786541,0.0239002,0.20013714,0.069500923,1.0,6,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2003,177052544.0,414800000.0,591852544.0,0.55912775,0.021012068,0.19931176,0.061355375,1.0,6,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2004,810647296.0,593334080.0,1403981440.0,1.2333976,0.02874507,0.22698922,0.073701255,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2005,358228384.0,953350016.0,1311578368.0,1.0713573,0.036260143,0.2545602,0.082900226,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2006,396774624.0,876736000.0,1273510656.0,0.97241151,0.042897195,0.28097481,0.088854261,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2007,471062528.0,1042308032.0,1513370496.0,1.0786572,0.040284712,0.2816627,0.083239153,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2008,400257792.0,1897688064.0,2297945856.0,1.5500985,0.042891365,0.28440785,0.087769777,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2009,371358656.0,1534994944.0,1906353664.0,1.220089,0.044577494,0.28676233,0.090471186,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2010,587666752.0,1757593344.0,2345260032.0,1.4103963,0.046837382,0.28916311,0.094268471,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2011,718004160.0,1535309952.0,2253314048.0,1.2734754,0.044248812,0.29010081,0.08877065,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2012,581574400.0,1834032640.0,2415607040.0,1.2940243,0.043774523,0.29214004,0.08720614,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2013,508214624.0,1644151040.0,2152365568.0,1.092382,0.040251151,0.29235193,0.080128878,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2014,356004320.0,2204993792.0,2560998144.0,1.2213604,0.039276134,0.29323593,0.077952184,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2015,690689152.0,1915580544.0,2606269696.0,1.161747,0.037808608,0.2941604,0.074803725,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2016,701725760.0,2086682112.0,2788407808.0,1.1649938,0.038494144,0.29619595,0.075636648,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2017,797796864.0,2606744064.0,3404540928.0,1.3301058,0.039343197,0.29846567,0.076717071,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2018,849402624.0,3119277312.0,3968679936.0,1.4463707,0.041573711,0.30138952,0.080280006,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2019,1117279360.0,3280143616.0,4397423104.0,1.4956797,0.044182427,0.30452022,0.084440373,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2020,1098654080.0,3090940928.0,4189595136.0,1.3842962,0.044846486,0.30655527,0.085140534,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2021,1360170496.0,3814495744.0,5174666240.0,1.6413684,0.046133701,0.30810949,0.087142482,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2022,1349748992.0,3941461504.0,5291210752.0,1.5537316,0.046496522,0.30894351,0.087590724,1.0,14,0.18332878,0.02383274,0.0,0.3
PHL,VNM,2023,1264611584.0,3533816320.0,4740773376.0,1.3364137,0.046489306,0.30877367,0.087625302,1.0,14,0.18332878,0.02383274,0.0,0.3
SGP,AUS,1999,4307939840.0,3539632896.0,7847572992.0,0.99666911,0.035253681,0.17588958,0.11664902,1.0,0,0.0,0.0,0.0,0.4
SGP,AUS,2000,4220231168.0,4445862912.0,8666093568.0,1.0591842,0.035436891,0.17683017,0.11663152,1.0,0,0.0,0.0,0.0,0.4
SGP,AUS,2001,4027332352.0,3515653376.0,7542985728.0,0.90350002,0.035536937,0.17726375,0.11667472,1.0,0,0.0,0.0,0.0,0.4
SGP,AUS,2002,4216182272.0,3301261824.0,7517444096.0,0.86568761,0.034719661,0.17692371,0.11421054,1.0,0,0.0,0.0,0.0,0.4
SGP,AUS,2003,5710862336.0,2724200960.0,8435063296.0,0.94205725,0.036011014,0.18819416,0.11136429,1.0,4,0.0,0.0,0.0,0.4
SGP,AUS,2004,7868158976.0,2818694912.0,10686854144.0,1.1453766,0.039472014,0.20137176,0.11407945,1.0,4,0.0,0.0,0.0,0.4
SGP,AUS,2005,9693425664.0,3500191232.0,13193617408.0,1.3707211,0.04543886,0.21806628,0.12127063,1.0,4,0.18332878,0.0079442468,0.0,0.4
SGP,AUS,2006,11408744448.0,3874784000.0,15283528704.0,1.5457016,0.049584717,0.22303522,0.12938714,1.0,4,0.18332878,0.015888494,0.0,0.4
SGP,AUS,2007,12086212608.0,3686475520.0,15772688384.0,1.5372413,0.052095056,0.22719361,0.13344955,1.0,4,0.18332878,0.02383274,0.0,0.4
SGP,AUS,2008,14430588928.0,5580100608.0,20010690560.0,1.8829367,0.054245539,0.22883447,0.13796195,1.0,4,0.18332878,0.02383274,0.0,0.4
SGP,AUS,2009,11111415808.0,4437996032.0,15549412352.0,1.4363303,0.058736205,0.25177622,0.13577127,1.0,12,0.18332878,0.02383274,0.0,0.4
SGP,AUS,2010,12962533376.0,4578170368.0,17540702208.0,1.5858216,0.072656691,0.31388685,0.134716,1.0,12,0.18332878,0.14698009,0.0,0.4
SGP,AUS,2011,16092110848.0,6588094976.0,22680205312.0,2.0010438,0.088538334,0.38372761,0.13428423,1.0,12,0.18332878,0.29259297,0.0,0.4
SGP,AUS,2012,16797637632.0,7256645632.0,24054282240.0,2.0422771,0.10395246,0.43386263,0.13944381,1.0,12,0.18332878,0.44337887,0.0,0.4
SGP,AUS,2013,15331017728.0,5264013312.0,20595030016.0,1.704265,0.10728697,0.44377869,0.14070103,1.0,12,0.18332878,0.47020543,0.0,0.4
SGP,AUS,2014,14727342080.0,7236073984.0,21963415552.0,1.7720845,0.10673506,0.44392967,0.13992961,1.0,12,0.18332878,0.46983251,0.0,0.4
SGP,AUS,2015,11007625216.0,4903416320.0,15911042048.0,1.2564675,0.099582836,0.43910018,0.13198896,1.0,12,0.18332878,0.45883137,0.0,0.4
SGP,AUS,2016,8989789184.0,4030484992.0,13020273664.0,1.0007491,0.091897912,0.43226382,0.12372956,1.0,12,0.18332878,0.44220564,0.0,0.4
SGP,AUS,2017,9199056896.0,4763924480.0,13962982400.0,1.0491174,0.081923537,0.42460594,0.11228956,1.0,12,0.18332878,0.42246357,0.0,0.4
SGP,AUS,2018,11409521664.0,6639816704.0,18049339392.0,1.3183016,0.080952048,0.41867706,0.11252924,1.0,12,0.18332878,0.398112,0.0,0.4
SGP,AUS,2019,9941051392.0,7368054272.0,17309106176.0,1.2380698,0.081979558,0.41145924,0.1159566,1.0,12,0.18332878,0.36615509,0.0,0.4
SGP,AUS,2020,5880513024.0,7196540416.0,13077053440.0,0.93540108,0.078176104,0.39824086,0.11424704,1.0,12,0.18332878,0.31864667,0.0,0.4
SGP,AUS,2021,10821952512.0,11273443328.0,22095396864.0,1.5277132,0.076039672,0.3786127,0.11688581,1.0,12,0.18332878,0.25013202,0.0,0.4
SGP,AUS,2022,12771216384.0,10271542272.0,23042758656.0,1.5375855,0.073108345,0.35366532,0.12030709,1.0,12,0.18332878,0.16559575,0.0,0.4
SGP,AUS,2023,11320987648.0,8620906496.0,19724120064.0,1.284076,0.07129088,0.33026794,0.12562737,1.0,12,0.18332878,0.087606251,0.0,0.4
SGP,CHN,1999,5291648000.0,6077912064.0,11369560064.0,0.47489059,0.02284807,0.1793566,0.074139364,1.0,0,0.0,0.0,0.0,0.6
SGP,CHN,2000,7043793408.0,7538939392.0,14582732800.0,0.56143409,0.022892604,0.18090245,0.073649101,1.0,0,0.0,0.0,0.0,0.6
SGP,CHN,2001,6768112640.0,7359622144.0,14127734784.0,0.50206566,0.02296477,0.18282482,0.073104426,1.0,0,0.0,0.0,0.0,0.6
SGP,CHN,2002,8578872320.0,8710999040.0,17289871360.0,0.56301689,0.023551723,0.18528338,0.073978059,1.0,0,0.0,0.0,0.0,0.6
SGP,CHN,2003,12363689984.0,10825257984.0,23188946944.0,0.68622661,0.024807429,0.19062512,0.075738788,1.0,0,0.18332878,0.0079442468,0.0,0.6
SGP,CHN,2004,18316142592.0,15107631104.0,33423773696.0,0.89825839,0.031255327,0.22014007,0.082630739,1.0,8,0.18332878,0.015888494,0.0,0.6
SGP,CHN,2005,22714597376.0,19223556096.0,41938153472.0,1.0117911,0.038538273,0.24929161,0.089970745,1.0,8,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2006,29695504384.0,25970644992.0,55666147328.0,1.1914299,0.046570327,0.27593896,0.098222956,1.0,8,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2007,31241375744.0,32053940224.0,63295315968.0,1.1859465,0.048983634,0.27877757,0.10226096,1.0,8,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2008,32369891328.0,33618196480.0,65988087808.0,1.1275817,0.051916316,0.29251805,0.10329229,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2009,27674357760.0,31593854976.0,59268214784.0,0.92574674,0.05211078,0.30425608,0.099679314,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2010,37590413312.0,33303263232.0,70893674496.0,1.000879,0.052422244,0.31629786,0.096457519,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2011,42763997184.0,35297390592.0,78061387776.0,1.0059924,0.051340841,0.31774744,0.094036758,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2012,43189460992.0,39514738688.0,82704195584.0,0.98812181,0.051418059,0.32002109,0.093509085,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2013,47081332736.0,44242374656.0,91323711488.0,1.012475,0.051552188,0.32046574,0.093622923,0.875,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2014,48897495040.0,46271320064.0,95168815104.0,0.98217136,0.052097324,0.32178736,0.094224349,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2015,45841170432.0,50490347520.0,96331522048.0,0.92876822,0.052700557,0.32304683,0.094943762,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2016,39714230272.0,44600578048.0,84314808320.0,0.7608102,0.051556539,0.3246637,0.092420168,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2017,49561210880.0,42534531072.0,92095741952.0,0.7770384,0.050307188,0.32519189,0.090034112,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2018,45557268480.0,45080813568.0,90638082048.0,0.71638447,0.048075642,0.3260588,0.085811578,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2019,45463158784.0,48368074752.0,93831233536.0,0.69997197,0.04777579,0.32806659,0.084754467,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2020,35922530304.0,50479112192.0,86401638400.0,0.63042796,0.046289887,0.32980216,0.081686325,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2021,56229814272.0,45682847744.0,101912666112.0,0.67761797,0.045882631,0.33131811,0.080597185,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2022,49367392256.0,63143600128.0,112510992384.0,0.72636116,0.046212181,0.33244374,0.080901213,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,CHN,2023,49107648512.0,59526123520.0,107447451648.0,0.66554481,0.047235724,0.33264387,0.082643323,1.0,12,0.18332878,0.02383274,0.0,0.6
SGP,FRA,1999,2977843968.0,2714449152.0,5692293120.0,0.30828166,0.025362447,0.34579745,0.042686064,1.0,0,0.0,0.55377436,0.0,0.4
SGP,FRA,2000,2815712256.0,2598509056.0,5414221312.0,0.28215069,0.022405686,0.3401691,0.038333643,1.0,0,0.0,0.53792179,0.0,0.4
SGP,FRA,2001,2039276672.0,2385218304.0,4424495104.0,0.2260879,0.020130422,0.33330193,0.035150524,1.0,0,0.0,0.51949602,0.0,0.4
SGP,FRA,2002,1851136640.0,2330148864.0,4181285632.0,0.21126114,0.017804854,0.32370394,0.03201158,1.0,0,0.0,0.49386024,0.0,0.4
SGP,FRA,2003,2538644992.0,2981101312.0,5519746560.0,0.27661115,0.016915414,0.31310087,0.031442355,1.0,0,0.0,0.45985699,0.0,0.4
SGP,FRA,2004,2986756352.0,4224883456.0,7211639808.0,0.35145211,0.018087011,0.3034316,0.034691472,1.0,0,0.0,0.4213056,0.0,0.4
SGP,FRA,2005,4172746752.0,4496062464.0,8668809216.0,0.41555384,0.020360939,0.29320037,0.040415693,1.0,0,0.0,0.37735045,0.0,0.4
SGP,FRA,2006,3948727040.0,4869685760.0,8818412544.0,0.41261935,0.021647796,0.28686979,0.043918308,1.0,0,0.18332878,0.35109958,0.0,0.4
SGP,FRA,2007,5237274624.0,5369244160.0,10606519296.0,0.48453659,0.025608312,0.31559482,0.047224548,1.0,0,0.18332878,0.437289,0.0,0.4
SGP,FRA,2008,4918187520.0,7107314688.0,12025502720.0,0.54796326,0.031186756,0.36386439,0.049882401,1.0,0,0.18332878,0.58698165,0.0,0.4
SGP,FRA,2009,4123291648.0,6232257024.0,10355548160.0,0.48582825,0.037251823,0.41420987,0.052341219,1.0,0,0.18332878,0.74473107,0.0,0.4
SGP,FRA,2010,6221174272.0,6933434368.0,13154609152.0,0.60534358,0.041680593,0.43264011,0.056069132,1.0,0,0.18332878,0.79980713,0.0,0.4
SGP,FRA,2011,6761289728.0,7221858304.0,13983148032.0,0.62966627,0.043709673,0.43519858,0.058453001,1.0,0,0.18332878,0.8036167,0.0,0.4
SGP,FRA,2012,6692076544.0,7508663296.0,14200739840.0,0.63746738,0.046155173,0.4333781,0.061982654,1.0,0,0.18332878,0.79095316,0.0,0.4
SGP,FRA,2013,4707961344.0,7112474112.0,11820435456.0,0.52757609,0.044204533,0.42917371,0.059944648,1.0,0,0.18332878,0.77707314,0.0,0.4
SGP,FRA,2014,3734643200.0,6469623808.0,10204266496.0,0.45112836,0.040731005,0.42283487,0.056062318,1.0,0,0.18332878,0.76047367,0.0,0.4
SGP,FRA,2015,3209086976.0,5706469888.0,8915557376.0,0.38981608,0.03584699,0.41464314,0.05031471,1.0,0,0.18332878,0.73974258,0.0,0.4
SGP,FRA,2016,3077283328.0,6423750144.0,9501033472.0,0.41091359,0.033637587,0.40549612,0.048278622,1.0,0,0.18332878,0.7122758,0.0,0.4
SGP,FRA,2017,3435545344.0,7123915264.0,10559460352.0,0.44646037,0.033751078,0.40012026,0.049092352,1.0,0,0.18332878,0.69252187,0.0,0.4
SGP,FRA,2018,4372207616.0,8814139392.0,13186347008.0,0.54731768,0.036727067,0.39967313,0.053480811,1.0,0,0.18332878,0.68143994,0.0,0.4
SGP,FRA,2019,3885342720.0,8761516032.0,12646858752.0,0.51542723,0.041152436,0.42386806,0.056504309,1.0,8,0.18332878,0.67650628,0.0,0.4
SGP,FRA,2020,2839468800.0,7014488576.0,9853957120.0,0.4358364,0.043653209,0.44815618,0.056689616,1.0,8,0.18332878,0.6754297,0.0,0.4
SGP,FRA,2021,3211804416.0,7149298176.0,10361103360.0,0.42364946,0.043108203,0.46931949,0.053457424,1.0,8,0.18332878,0.67045081,0.0,0.4
SGP,FRA,2022,3136603904.0,7175952384.0,10312556544.0,0.41113096,0.040518817,0.46914363,0.050265227,1.0,8,0.18332878,0.671969,0.0,0.4
SGP,FRA,2023,2879470848.0,7937397248.0,10700209152.0,0.42840779,0.040013675,0.46666214,0.049902536,1.0,8,0.18332878,0.66557175,0.0,0.4
SGP,DEU,1999,4399417344.0,4447467008.0,8846884864.0,0.34244385,0.023705639,0.3343634,0.041261941,1.0,0,0.0,0.49976516,0.0,0.4
SGP,DEU,2000,5602341376.0,4926206976.0,10528547840.0,0.39600325,0.023202576,0.32763088,0.041216213,1.0,0,0.0,0.47558752,0.0,0.4
